rank,property_id,address,latitude,longitude,price,bathrooms,bedrooms,area,zestimate,rent_zestimate,days_on_zillow,image,listing_type,broker_name,input,property_url,listing_url
117,27986018,"203 Betral St, Houston, TX 77022",29.840942,-95.39986,180000.0,3.0,3.0,1490.0 sqft,163600.0,1744.0,0.0,https://photos.zillowstatic.com/fp/14f34095c47b6158f552831cab2f42ff-p_e.jpg,House for sale,"eXp Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/203-Betral-St-Houston-TX-77022/27986018_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
228,80512091,"20715 Rankin Meadows Ct, Cypress, TX 77433",30.02535,-95.74404200000001,805000.0,5.0,4.0,5287.0 sqft,902500.0,5468.0,0.0,https://photos.zillowstatic.com/fp/47911a6268e2319192bab59e5f9fc1c5-p_e.jpg,House for sale,Champions Real Estate Group,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/20715-Rankin-Meadows-Ct-Cypress-TX-77433/80512091_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
207,26171205,"121 Bluet Ln, Castle Hills, TX 78213",29.514293,-98.521141,455000.0,2.0,3.0,1735.0 sqft,455300.0,1794.0,0.0,https://photos.zillowstatic.com/fp/17171df17dfdbf5abfc970eacfc850fa-p_e.jpg,House for sale,Mission Real Estate Group,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/121-Bluet-Ln-Castle-Hills-TX-78213/26171205_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
84,28358835,"20019 Fernwood Cir, Humble, TX 77338",30.009275,-95.244733,314900.0,2.0,4.0,1937.0 sqft,300600.0,1852.0,0.0,https://photos.zillowstatic.com/fp/44f04e34d1e2923eccca2b0d90ffac42-p_e.jpg,House for sale,True Houston,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/20019-Fernwood-Cir-Humble-TX-77338/28358835_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
486,62020130,"626 W Harding Blvd, San Antonio, TX 78221",29.35138,-98.50676800000001,145000.0,1.0,3.0,1574.0 sqft,165900.0,1709.0,0.0,https://photos.zillowstatic.com/fp/35dbc55e8420c516716129e6c86542a0-p_e.jpg,House for sale,Artex Realty LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/626-W-Harding-Blvd-San-Antonio-TX-78221/62020130_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
99,28272712,"5618 Bridgegate Dr, Spring, TX 77373",30.037238000000002,-95.342206,210000.0,2.0,4.0,1901.0 sqft,197500.0,1712.0,0.0,https://photos.zillowstatic.com/fp/2fd9b61b2294ee81e1faf45c4cbc56e5-p_e.jpg,House for sale,Texas United Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5618-Bridgegate-Dr-Spring-TX-77373/28272712_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
687,96568391,"27118 Bearclaw Ct, Magnolia, TX 77355",30.141585,-95.726989,825000.0,4.0,4.0,3814.0 sqft,880100.0,5578.0,0.0,https://photos.zillowstatic.com/fp/75d6880ce330ddf2a851fdca0614026c-p_e.jpg,House for sale,Jason Mitchell Real Estate LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/27118-Bearclaw-Ct-Magnolia-TX-77355/96568391_zpid/,https://www.zillow.com/homes/TX_rb/18_p/
595,27873634,"974 W 42nd St, Houston, TX 77018",29.826318,-95.423652,1198950.0,4.0,4.0,3752.0 sqft,1259600.0,7698.0,0.0,https://photos.zillowstatic.com/fp/d09b02a0cbd456846ed72189dfc8a6dc-p_e.jpg,House for sale,Martha Turner Sotheby's,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/974-W-42nd-St-Houston-TX-77018/27873634_zpid/,https://www.zillow.com/homes/TX_rb/15_p/
263,27827525,"1227 W 23rd St, Houston, TX 77008",29.807013,-95.420895,450000.0,1.0,2.0,1012.0 sqft,397700.0,1529.0,0.0,https://photos.zillowstatic.com/fp/2fe537ddbdf53025b79789a241d2998b-p_e.jpg,House for sale,Realty Associates,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1227-W-23rd-St-Houston-TX-77008/27827525_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
498,244667496,"14611 Running Wolf, San Antonio, TX 78245",29.407258000000002,-98.785066,339000.0,2.0,3.0,2046.0 sqft,309600.0,2062.0,0.0,https://photos.zillowstatic.com/fp/4cf908c781e60fb65a31531aae81ff68-p_e.jpg,House for sale,Kuper Sotheby's Int'l Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/14611-Running-Wolf-San-Antonio-TX-78245/244667496_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
344,28125185,"1114 Laurel Valley Dr, Houston, TX 77062",29.5725,-95.13424599999999,289900.0,3.0,4.0,2204.0 sqft,289900.0,2199.0,0.0,https://photos.zillowstatic.com/fp/e0a7c13cf920cf336f9d07f0d39d1c6a-p_e.jpg,House for sale,BHGRE Gary Greene,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1114-Laurel-Valley-Dr-Houston-TX-77062/28125185_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
285,28190419,"22706 Merrymount Dr, Katy, TX 77450",29.775971000000002,-95.764108,269000.0,2.0,3.0,1746.0 sqft,196100.0,1849.0,0.0,https://photos.zillowstatic.com/fp/70b699f17696a240f6c54a69dc7044f9-p_e.jpg,House for sale,Keller Williams Premier Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/22706-Merrymount-Dr-Katy-TX-77450/28190419_zpid/,https://www.zillow.com/homes/TX_rb/8_p/
477,78903799,"1605 Carol Ln, Wichita Falls, TX 76302",33.874140000000004,-98.501148,215000.0,4.0,4.0,2826.0 sqft,295500.0,2010.0,0.0,https://photos.zillowstatic.com/fp/9486d26768cbdbb50a0fa81279636078-p_e.jpg,House for sale,Nortex Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1605-Carol-Ln-Wichita-Falls-TX-76302/78903799_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
499,26184510,"9436 Schaefer Rd, Converse, TX 78109",29.508190000000003,-98.30135,289000.0,2.0,4.0,2523.0 sqft,202900.0,1857.0,0.0,https://photos.zillowstatic.com/fp/6bade21b1560f236e670120cf62a7ec0-p_e.jpg,House for sale,Century 21 Northside,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/9436-Schaefer-Rd-Converse-TX-78109/26184510_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
219,26517126,"744 Lorraine St, Angleton, TX 77515",29.176529,-95.425169,194900.0,3.0,4.0,2073.0 sqft,160500.0,1350.0,0.0,https://photos.zillowstatic.com/fp/234c5307eaf461255071fd04fc0a82eb-p_e.jpg,House for sale,Bob Peltier & Associates,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/744-Lorraine-St-Angleton-TX-77515/26517126_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
372,26474417,"21014 El Suelo Bueno, San Antonio, TX 78258",29.636702000000003,-98.49089000000001,375000.0,3.0,4.0,2439.0 sqft,328600.0,2250.0,0.0,https://photos.zillowstatic.com/fp/c0de6cc24c0bb3298a35996019da9227-p_e.jpg,House for sale,Keller Williams Legacy,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/21014-El-Suelo-Bueno-San-Antonio-TX-78258/26474417_zpid/,https://www.zillow.com/homes/TX_rb/10_p/
331,27568002,"4918 Chappel Hill Dr, Missouri City, TX 77459",29.565517,-95.578863,359000.0,3.0,4.0,2586.0 sqft,338900.0,2465.0,0.0,https://photos.zillowstatic.com/fp/aa362fe936ae2dc326f25619eaf21bf2-p_e.jpg,House for sale,REALM Real Estate Professional,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4918-Chappel-Hill-Dr-Missouri-City-TX-77459/27568002_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
663,251130371,"2014 Cambridge Heights Pl, Houston, TX 77045",29.664826,-95.400465,400000.0,4.0,4.0,2344.0 sqft,387400.0,2699.0,0.0,https://photos.zillowstatic.com/fp/2eabd42e6b16531b75200a919b5365d8-p_e.jpg,House for sale,Redfin Corporation,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2014-Cambridge-Heights-Pl-Houston-TX-77045/251130371_zpid/,https://www.zillow.com/homes/TX_rb/17_p/
751,325826982,"7294 County Road 314 S, Henderson, TX 75667",32.065489,-94.787646,919000.0,4.0,5.0,3676.0 sqft,501900.0,3419.0,0.0,https://photos.zillowstatic.com/fp/bca911d96bd35cdb522e5e01ed30986f-p_e.jpg,House for sale,Coldwell Banker Home Place-Henderson,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/7294-County-Road-314-S-Henderson-TX-75667/325826982_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
131,52036361,"23 Circle Rd, Longview, TX 75602",32.465114,-94.67926999999999,225000.0,2.0,3.0,1919.0 sqft,215900.0,1768.0,0.0,https://photos.zillowstatic.com/fp/b315e9ff7f84c881305b86c982233fbb-p_e.jpg,House for sale,UNITED COUNTRY H5 AUCTION AND REALTY,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/23-Circle-Rd-Longview-TX-75602/52036361_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
333,62592990,"20 Pebble Beach Ct, Houston, TX 77064",29.898559000000002,-95.580241,360000.0,2.0,3.0,2235.0 sqft,365300.0,2054.0,0.0,https://photos.zillowstatic.com/fp/e04b4f6a8069ddbfe0a04c53c9c3c666-p_e.jpg,House for sale,Remington Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/20-Pebble-Beach-Ct-Houston-TX-77064/62592990_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
355,26379655,"2103 Oak Creek St, San Antonio, TX 78232",29.565996000000002,-98.460616,350000.0,2.0,3.0,1910.0 sqft,389700.0,1900.0,0.0,https://photos.zillowstatic.com/fp/4368bb707b90e0f5241fc2867917f928-p_e.jpg,House for sale,"Drayton Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2103-Oak-Creek-St-San-Antonio-TX-78232/26379655_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
14,90441828,"322 E Johnston Ave, Kingsville, TX 78363",27.510925,-97.865096,134950.0,2.0,2.0,1418.0 sqft,136700.0,1200.0,0.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=27.510925,-97.865096&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=yGZ2pVAQz3AsFZrwO3ZZTP63EDM=",House for sale,First Texas Realty- Kingsville,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/322-E-Johnston-Ave-Kingsville-TX-78363/90441828_zpid/,https://www.zillow.com/homes/TX_rb/
215,66999924,"602 Morningside, Bullard, TX 75757",32.14651,-95.318679,270000.0,2.0,4.0,2034.0 sqft,288000.0,2056.0,0.0,https://photos.zillowstatic.com/fp/ac862ca752a0d554ae879d60d3f36496-p_e.jpg,House for sale,RE/MAX Tyler,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/602-Morningside-Bullard-TX-75757/66999924_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
370,28213820,"15907 Red Willow Dr, Houston, TX 77084",29.838144,-95.63961,239900.0,3.0,4.0,1744.0 sqft,214500.0,1898.0,0.0,https://photos.zillowstatic.com/fp/182e1d41a01fce16d1bfaaba7a8cd803-p_e.jpg,House for sale,Texas United Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/15907-Red-Willow-Dr-Houston-TX-77084/28213820_zpid/,https://www.zillow.com/homes/TX_rb/10_p/
98,161374807,"7523 Abbey Point Ln, Houston, TX 77049",29.833685,-95.186198,254900.0,3.0,4.0,2268.0 sqft,265200.0,2026.0,0.0,https://photos.zillowstatic.com/fp/aba44428d5ec52428941c39b6d872e27-p_e.jpg,House for sale,RE/MAX 5 Star Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/7523-Abbey-Point-Ln-Houston-TX-77049/161374807_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
533,28785219,"317 Camellia Dr, Corpus Christi, TX 78404",27.757225,-97.385584,225000.0,2.0,2.0,1468.0 sqft,153800.0,1665.0,0.0,https://photos.zillowstatic.com/fp/212ac92798e28511c2c497ce47f9932d-p_e.jpg,House for sale,"Safe Harbor Real Estate, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/317-Camellia-Dr-Corpus-Christi-TX-78404/28785219_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
346,27822750,"3303 Nottingham St, Houston, TX 77005",29.721642,-95.429112,4000000.0,7.0,5.0,7324.0 sqft,3751600.0,24162.0,0.0,https://photos.zillowstatic.com/fp/0111457fa7f034e05bbbfff54bbf4f4c-p_e.jpg,House for sale,Martha Turner Sotheby's,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3303-Nottingham-St-Houston-TX-77005/27822750_zpid/,https://www.zillow.com/homes/TX_rb/9_p/
625,27887587,"6019 Winsome Ln APT 5, Houston, TX 77057",29.735157,-95.486246,310000.0,3.0,2.0,2136.0 sqft,268900.0,2605.0,0.0,https://photos.zillowstatic.com/fp/7fb026169cdacf254b54aca9bae0b0c2-p_e.jpg,Townhouse for sale,United Heroes Realty LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/6019-Winsome-Ln-APT-5-Houston-TX-77057/27887587_zpid/,https://www.zillow.com/homes/TX_rb/16_p/
544,28780613,"415 S Gulf St, Port Aransas, TX 78373",27.832072999999998,-97.06842900000001,799000.0,2.0,3.0,1701.0 sqft,294600.0,1811.0,0.0,https://photos.zillowstatic.com/fp/b5abafdfaec13f51192369c6d43853c4-p_e.jpg,House for sale,Mark Grosse Real Estate LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/415-S-Gulf-St-Port-Aransas-TX-78373/28780613_zpid/,https://www.zillow.com/homes/TX_rb/14_p/
212,118209914,"6006 Enchantment, San Antonio, TX 78218",29.493731,-98.36737099999999,265000.0,3.0,4.0,2257.0 sqft,250000.0,1948.0,0.0,https://photos.zillowstatic.com/fp/d9a3f1139810d794e042e7e4deb70e65-p_e.jpg,House for sale,Keller Williams City-View,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/6006-Enchantment-San-Antonio-TX-78218/118209914_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
88,225003650,"2058 N Fm 356, Onalaska, TX 77360",30.834742,-95.131671,925000.0,2.0,3.0,3068.0 sqft,937000.0,5899.0,0.0,https://photos.zillowstatic.com/fp/7af57c832abf1a10797b4dbca99c2ac2-p_e.jpg,House for sale,RE/MAX Lake Livingston,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2058-N-Fm-356-Onalaska-TX-77360/225003650_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
771,2071684378,"1206/08 Keltys St, Lufkin, TX 75904",31.356528000000004,-94.738587,68750.0,2.0,3.0,1375.0 sqft,68800.0,1249.0,0.0,https://photos.zillowstatic.com/fp/f95dbaec0f427d682ff59547519e6ce3-p_e.jpg,House for sale,Lending Branch Real Estate and Mortgages,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1206-08-Keltys-St-Lufkin-TX-75904/2071684378_zpid/,https://www.zillow.com/homes/TX_rb/20_p/
520,29511076,"8820 Taline Cir, Austin, TX 78748",30.172099,-97.791957,325000.0,2.0,2.0,1090.0 sqft,336100.0,2300.0,0.0,https://photos.zillowstatic.com/fp/13ceaef1a1aac2fc54e300b2cd1dbbba-p_e.jpg,Active,Keller Williams Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8820-Taline-Cir-Austin-TX-78748/29511076_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
158,58246913,"6006 Secret Shrs, San Antonio, TX 78244",29.487082,-98.32958599999999,235000.0,3.0,4.0,2004.0 sqft,250600.0,1779.0,0.0,https://photos.zillowstatic.com/fp/4eec13db7dc0ae5765a522b1980b324b-p_e.jpg,House for sale,RE/MAX Prime,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/6006-Secret-Shrs-San-Antonio-TX-78244/58246913_zpid/,https://www.zillow.com/homes/TX_rb/4_p/
798,89654666,"205 N Buckboard, Liberty Hill, TX 78642",30.685947,-97.933542,479000.0,2.0,4.0,1931.0 sqft,485000.0,1849.0,0.0,https://photos.zillowstatic.com/fp/3d90b0f483e5bcf60f1909590b1f876a-p_e.jpg,Active,Crystal Falls Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/205-N-Buckboard-Liberty-Hill-TX-78642/89654666_zpid/,https://www.zillow.com/homes/TX_rb/20_p/
227,331725437,"24463 Linda Ln, Porter, TX 77365",30.091578000000002,-95.225674,339999.0,2.0,3.0,1344.0 sqft,360000.0,1580.0,0.0,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=30.091578,-95.225674&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=xHoZrZ2loEdllqBiuhTjYDUJrvQ=",House for sale,Real Estate Brokers of Texas,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/24463-Linda-Ln-Porter-TX-77365/331725437_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
118,28257293,"11510 Piping Rock Dr, Houston, TX 77077",29.741149,-95.57924799999999,325000.0,3.0,3.0,2097.0 sqft,349200.0,1898.0,0.0,https://photos.zillowstatic.com/fp/45a0f48b3e29a50a6fb4b1d0d0540112-p_e.jpg,House for sale,Nan & Company Properties,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/11510-Piping-Rock-Dr-Houston-TX-77077/28257293_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
206,26385483,"2930 Burnt Oak St, San Antonio, TX 78232",29.590246999999998,-98.44380699999999,379000.0,3.0,4.0,2170.0 sqft,351100.0,1914.0,0.0,https://photos.zillowstatic.com/fp/e067ffbc3098399ac6fb8670700190c7-p_e.jpg,House for sale,Vortex Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2930-Burnt-Oak-St-San-Antonio-TX-78232/26385483_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
273,26495119,"3323 Stonehurst Ct, Pearland, TX 77584",29.5346,-95.353713,325000.0,3.0,4.0,2394.0 sqft,329500.0,2313.0,0.0,https://photos.zillowstatic.com/fp/fa5ea9eeb2e3628a75e88095ad45a069-p_e.jpg,House for sale,BHGRE Gary Greene,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3323-Stonehurst-Ct-Pearland-TX-77584/26495119_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
47,58536519,"13914 Cartage Knolls Dr, Cypress, TX 77429",29.977313,-95.665002,495000.0,4.0,5.0,3580.0 sqft,458900.0,2762.0,0.0,https://photos.zillowstatic.com/fp/816855e8670c7c6485be32cb0cabc9af-p_e.jpg,House for sale,Keller Williams Professionals,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/13914-Cartage-Knolls-Dr-Cypress-TX-77429/58536519_zpid/,https://www.zillow.com/homes/TX_rb/2_p/
407,28835166,"13933 N Cabana St, Corpus Christi, TX 78418",27.623927000000002,-97.22943199999999,549999.0,2.0,3.0,2002.0 sqft,406600.0,2600.0,0.0,https://photos.zillowstatic.com/fp/db0ea64b3c35d3591c3009cd30e4a83d-p_e.jpg,House for sale,ListingSpark,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/13933-N-Cabana-St-Corpus-Christi-TX-78418/28835166_zpid/,https://www.zillow.com/homes/TX_rb/11_p/
481,89559039,"3243 Maxroy St, Houston, TX 77008",29.786590999999998,-95.431168,429000.0,4.0,3.0,2482.0 sqft,433200.0,2887.0,0.0,https://photos.zillowstatic.com/fp/d197f3d9035c71803b40434bb4624095-p_e.jpg,House for sale,Coldwell Banker Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3243-Maxroy-St-Houston-TX-77008/89559039_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
168,27396405,"5619 Burning Tree Dr, El Paso, TX 79912",31.839045000000002,-106.514101,285000.0,2.0,3.0,1586.0 sqft,223900.0,1780.0,0.0,https://photos.zillowstatic.com/fp/6b3dcd3911a67e840eb7eb71ced30ce5-p_e.jpg,House for sale,Sandra Luna & Associates,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/5619-Burning-Tree-Dr-El-Paso-TX-79912/27396405_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
754,27815839,"1001 E 32nd St, Houston, TX 77022",29.815496000000003,-95.385756,239900.0,1.0,2.0,928.0 sqft,184100.0,1514.0,0.0,https://photos.zillowstatic.com/fp/5fdf518c305699b63615127ecb787d9b-p_e.jpg,House for sale,"eXp Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1001-E-32nd-St-Houston-TX-77022/27815839_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
466,2070355681,"22607 Bolanzo Ln, New Caney, TX 77357",30.16325,-95.203317,254990.0,2.0,3.0,1502.0 sqft,259900.0,1785.0,0.0,https://photos.zillowstatic.com/fp/f0155f83e8cbedbf29d452d028d953f7-p_e.jpg,New construction,"Turner Mangum,LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/22607-Bolanzo-Ln-New-Caney-TX-77357/2070355681_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
747,301994637,"2266 Dutton Ln, Madisonville, TX 77864",30.988000000000003,-95.942053,525000.0,3.0,3.0,1684.0 sqft,503600.0,5263.0,0.0,https://photos.zillowstatic.com/fp/8a1e62c19d8a98ecd173d5e7cb303509-p_e.jpg,House for sale,Coleman & Patterson,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2266-Dutton-Ln-Madisonville-TX-77864/301994637_zpid/,https://www.zillow.com/homes/TX_rb/19_p/
97,251440935,"20602 Aspen Canyon Dr, Katy, TX 77450",29.712,-95.742132,398888.0,3.0,4.0,2799.0 sqft,342700.0,2396.0,0.0,https://photos.zillowstatic.com/fp/5a9c7a9691c73b3e88dda1274f5fb051-p_e.jpg,House for sale,"eXp Realty, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/20602-Aspen-Canyon-Dr-Katy-TX-77450/251440935_zpid/,https://www.zillow.com/homes/TX_rb/3_p/
455,27819217,"2032 Norfolk St, Houston, TX 77098",29.732807,-95.409991,695000.0,4.0,3.0,2808.0 sqft,604200.0,3732.0,0.0,https://photos.zillowstatic.com/fp/80023fa17339d186ae6f6f88e0a45dff-p_e.jpg,Townhouse for sale,Douglas Elliman Real Estate,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/2032-Norfolk-St-Houston-TX-77098/27819217_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
464,90373643,"8450 Fm 1696 Rd, Bedias, TX 77831",30.784747999999997,-95.970251,350000.0,3.0,4.0,3200.0 sqft,379500.0,2499.0,0.0,https://photos.zillowstatic.com/fp/736ab41ede11683a583700fde28942cf-p_e.jpg,House for sale,Top Guns Realty on Lake Conroe,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8450-Fm-1696-Rd-Bedias-TX-77831/90373643_zpid/,https://www.zillow.com/homes/TX_rb/12_p/
513,102560655,"1024 Imperial St, Portland, TX 78374",27.89619,-97.300247,265000.0,2.0,4.0,1748.0 sqft,264100.0,2010.0,0.0,https://photos.zillowstatic.com/fp/b29b4c9e59c09d33ed3e50cd0f10cbc5-p_e.jpg,House for sale,Cass Real Estate,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1024-Imperial-St-Portland-TX-78374/102560655_zpid/,https://www.zillow.com/homes/TX_rb/13_p/
237,52329797,"10614 Rolling Pines Dr, Tyler, TX 75707",32.324940999999995,-95.196105,129900.0,1.0,2.0,1092.0 sqft,143000.0,1464.0,0.0,https://photos.zillowstatic.com/fp/64aed907b9e23b6072fd9987b605b402-p_e.jpg,House for sale,Amazing Realty,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/10614-Rolling-Pines-Dr-Tyler-TX-75707/52329797_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
783,89013309,"4018 Rayado Creek Dr, Corpus Christi, TX 78414",27.660508,-97.37745699999999,399900.0,3.0,4.0,2970.0 sqft,412100.0,2607.0,0.0,https://photos.zillowstatic.com/fp/28c2b0eebfe97a1c4fd433571a0af33b-p_e.jpg,House for sale,Century 21 Best of the Best,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/4018-Rayado-Creek-Dr-Corpus-Christi-TX-78414/89013309_zpid/,https://www.zillow.com/homes/TX_rb/20_p/
55,54107881,"1050 S 12th St, Slaton, TX 79364",33.429209,-101.64641999999999,130000.0,2.0,3.0,1577.0 sqft,156100.0,1270.0,0.0,https://photos.zillowstatic.com/fp/bc17bc35356e9fff4966737fa4b3c4f8-p_e.jpg,House for sale,RE/MAX Lubbock,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/1050-S-12th-St-Slaton-TX-79364/54107881_zpid/,https://www.zillow.com/homes/TX_rb/2_p/
184,26430490,"3315 Cadbury Dr, San Antonio, TX 78247",29.575119,-98.42359499999999,286000.0,2.0,4.0,1958.0 sqft,270300.0,1801.0,0.0,https://photos.zillowstatic.com/fp/02c1d534deb2e4b8f1fdf27b2221edef-p_e.jpg,House for sale,Opendoor Brokerage LLC,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/3315-Cadbury-Dr-San-Antonio-TX-78247/26430490_zpid/,https://www.zillow.com/homes/TX_rb/5_p/
417,2119655817,"39 S Almondell Way, The Woodlands, TX 77354",30.170768,-95.591522,735000.0,6.0,6.0,4801.0 sqft,663900.0,4078.0,0.0,https://photos.zillowstatic.com/fp/cbb0c18cb8e9f55022dc3089eda161a8-p_e.jpg,House for sale,"Compass Re Texas, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/39-S-Almondell-Way-The-Woodlands-TX-77354/2119655817_zpid/,https://www.zillow.com/homes/TX_rb/11_p/
279,26197966,"750 Windrock Dr, San Antonio, TX 78239",29.518356,-98.370296,370000.0,3.0,3.0,2190.0 sqft,337100.0,1985.0,0.0,https://photos.zillowstatic.com/fp/546b824a4c89bcd24d763a8cf7e3b1de-p_e.jpg,House for sale,"REAL Broker, LLC",https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/750-Windrock-Dr-San-Antonio-TX-78239/26197966_zpid/,https://www.zillow.com/homes/TX_rb/7_p/
221,123233959,"8314 Caroline Ridge Dr, Humble, TX 77396",29.921473,-95.263485,639000.0,5.0,5.0,4031.0 sqft,646200.0,3899.0,0.0,https://photos.zillowstatic.com/fp/4362fa1a9e5250ce2d26740a278af34c-p_e.jpg,House for sale,Martha Turner Sotheby's,https://www.zillow.com/homes/TX_rb/,https://www.zillow.com/homedetails/8314-Caroline-Ridge-Dr-Humble-TX-77396/123233959_zpid/,https://www.zillow.com/homes/TX_rb/6_p/
